id,structure_json,formula,spacegroup,bandgap,energy_above_hull,k_1064,k_755,k_1500
mp-549709,"{""@module"": ""pymatgen.core.structure"", ""@class"": ""Structure"", ""charge"": 0.0, ""lattice"": {""matrix"": [[3.84189573, 0.0, 0.0], [0.0, 3.84189573, 0.0], [0.0, -0.0, 8.93974821]], ""pbc"": [true, true, true], ""a"": 3.84189573, ""b"": 3.84189573, ""c"": 8.93974821, ""alpha"": 90.0, ""beta"": 90.0, ""gamma"": 90.0, ""volume"": 131.9521389723271}, ""properties"": {}, ""sites"": [{""species"": [{""element"": ""Er"", ""occu"": 1}], ""abc"": [0.0, 0.0, 0.0], ""properties"": {""magmom"": 0.0}, ""label"": ""Er"", ""xyz"": [0.0, 0.0, 0.0]}, {""species"": [{""element"": ""Bi"", ""occu"": 1}], ""abc"": [0.5, 0.5, 0.27716386], ""properties"": {""magmom"": 0.0}, ""label"": ""Bi"", ""xyz"": [1.920947865, 1.920947865, 2.4777751213116903]}, {""species"": [{""element"": ""Bi"", ""occu"": 1}], ""abc"": [0.5, 0.5, 0.72283614], ""properties"": {""magmom"": 0.0}, ""label"": ""Bi"", ""xyz"": [1.920947865, 1.920947865, 6.461973088688309]}, {""species"": [{""element"": ""Cl"", ""occu"": 1}], ""abc"": [0.0, 0.0, 0.5], ""properties"": {""magmom"": -0.0}, ""label"": ""Cl"", ""xyz"": [0.0, 0.0, 4.469874105]}, {""species"": [{""element"": ""O"", ""occu"": 1}], ""abc"": [0.5, 0.0, 0.84845515], ""properties"": {""magmom"": 0.0}, ""label"": ""O"", ""xyz"": [1.920947865, 0.0, 7.584975408477781]}, {""species"": [{""element"": ""O"", ""occu"": 1}], ""abc"": [-0.0, 0.5, 0.84845515], ""properties"": {""magmom"": 0.0}, ""label"": ""O"", ""xyz"": [0.0, 1.920947865, 7.584975408477781]}, {""species"": [{""element"": ""O"", ""occu"": 1}], ""abc"": [0.5, -0.0, 0.15154485], ""properties"": {""magmom"": 0.0}, ""label"": ""O"", ""xyz"": [1.920947865, 0.0, 1.3547728015222185]}, {""species"": [{""element"": ""O"", ""occu"": 1}], ""abc"": [0.0, 0.5, 0.15154485], ""properties"": {""magmom"": 0.0}, ""label"": ""O"", ""xyz"": [0.0, 1.920947865, 1.3547728015222185]}]}",ErBi2ClO4,123,1.4551999999999996,0.0,0.009968968143249,0.0309937656804903,0.006250628327183
mp-15789,"{""@module"": ""pymatgen.core.structure"", ""@class"": ""Structure"", ""charge"": 0, ""lattice"": {""matrix"": [[6.24120581, -1.94937367, -0.0028424500000000003], [6.24120581, 1.94937367, -0.0028424500000000003], [5.63385321, -0.0, 3.31849676]], ""pbc"": [true, true, true], ""a"": 6.538556090421572, ""b"": 6.538556090421572, ""c"": 6.538556624971432, ""alpha"": 34.69126194980975, ""beta"": 34.69126194980975, ""gamma"": 34.691265517043576, ""volume"": 80.81103287065233}, ""properties"": {}, ""sites"": [{""species"": [{""element"": ""Li"", ""occu"": 1}], ""abc"": [0.5, 0.5, 0.5], ""properties"": {""magmom"": -0.0}, ""label"": ""Li"", ""xyz"": [9.058132415, 0.0, 1.65640593]}, {""species"": [{""element"": ""Dy"", ""occu"": 1}], ""abc"": [-0.0, -0.0, 0.0], ""properties"": {""magmom"": 0.0}, ""label"": ""Dy"", ""xyz"": [0.0, 0.0, 0.0]}, {""species"": [{""element"": ""S"", ""occu"": 1}], ""abc"": [0.24977769, 0.24977769, 0.24977769], ""properties"": {""magmom"": 0.0}, ""label"": ""S"", ""xyz"": [4.525038780665643, 0.0, 0.8274664937954034]}, {""species"": [{""element"": ""S"", ""occu"": 1}], ""abc"": [0.7502223100000001, 0.7502223100000001, 0.7502223100000001], ""properties"": {""magmom"": 0.0}, ""label"": ""S"", ""xyz"": [13.59122604933436, 0.0, 2.4853453662045966]}]}",LiDyS2,166,1.9275,0.0,0.0113225013958386,0.0193985422732476,0.0075009120022744
mp-28069,"{""@module"": ""pymatgen.core.structure"", ""@class"": ""Structure"", ""charge"": 0, ""lattice"": {""matrix"": [[5.75617461, 0.0, -0.0], [-0.0, 5.75617461, -0.0], [0.0, 0.0, 5.75617461]], ""pbc"": [true, true, true], ""a"": 5.75617461, ""b"": 5.75617461, ""c"": 5.75617461, ""alpha"": 90.0, ""beta"": 90.0, ""gamma"": 90.0, ""volume"": 190.72247703498627}, ""properties"": {}, ""sites"": [{""species"": [{""element"": ""Ca"", ""occu"": 1}], ""abc"": [0.5, -0.0, -0.0], ""properties"": {""magmom"": 0.0}, ""label"": ""Ca"", ""xyz"": [2.878087305, 0.0, 0.0]}, {""species"": [{""element"": ""Ca"", ""occu"": 1}], ""abc"": [-0.0, 0.5, -0.0], ""properties"": {""magmom"": 0.0}, ""label"": ""Ca"", ""xyz"": [0.0, 2.878087305, 0.0]}, {""species"": [{""element"": ""Ca"", ""occu"": 1}], ""abc"": [0.0, -0.0, 0.5], ""properties"": {""magmom"": 0.0}, ""label"": ""Ca"", ""xyz"": [0.0, 0.0, 2.878087305]}, {""species"": [{""element"": ""As"", ""occu"": 1}], ""abc"": [0.0, 0.0, 0.0], ""properties"": {""magmom"": 0.0}, ""label"": ""As"", ""xyz"": [0.0, 0.0, 0.0]}, {""species"": [{""element"": ""Cl"", ""occu"": 1}], ""abc"": [0.5, 0.0, 0.5], ""properties"": {""magmom"": -0.0}, ""label"": ""Cl"", ""xyz"": [2.878087305, 0.0, 2.878087305]}, {""species"": [{""element"": ""Cl"", ""occu"": 1}], ""abc"": [0.5, 0.5, 0.0], ""properties"": {""magmom"": -0.0}, ""label"": ""Cl"", ""xyz"": [2.878087305, 2.878087305, 0.0]}, {""species"": [{""element"": ""Cl"", ""occu"": 1}], ""abc"": [0.0, 0.5, 0.5], ""properties"": {""magmom"": -0.0}, ""label"": ""Cl"", ""xyz"": [0.0, 2.878087305, 2.878087305]}]}",Ca3AsCl3,221,1.8377,0.0,0.0172242837394508,0.0492102109476182,0.00988889865318
mp-24422,"{""@module"": ""pymatgen.core.structure"", ""@class"": ""Structure"", ""charge"": 0, ""lattice"": {""matrix"": [[3.837287169999999, 0.0, 0.0], [0.0, 3.837287169999999, 0.0], [0.0, 0.0, 8.27880997]], ""pbc"": [true, true, true], ""a"": 3.837287169999999, ""b"": 3.837287169999999, ""c"": 8.27880997, ""alpha"": 90.0, ""beta"": 90.0, ""gamma"": 90.0, ""volume"": 121.90359606998085}, ""properties"": {}, ""sites"": [{""species"": [{""element"": ""Ca"", ""occu"": 1}], ""abc"": [-0.0, 0.5, 0.15678467000000001], ""properties"": {""magmom"": -0.0}, ""label"": ""Ca"", ""xyz"": [0.0, 1.9186435849999994, 1.2979904891391598]}, {""species"": [{""element"": ""Ca"", ""occu"": 1}], ""abc"": [0.5, -0.0, 0.84321533], ""properties"": {""magmom"": -0.0}, ""label"": ""Ca"", ""xyz"": [1.9186435849999994, 0.0, 6.9808194808608395]}, {""species"": [{""element"": ""H"", ""occu"": 1}], ""abc"": [0.5, 0.5, -0.0], ""properties"": {""magmom"": -0.0}, ""label"": ""H"", ""xyz"": [1.9186435849999994, 1.9186435849999994, 0.0]}, {""species"": [{""element"": ""H"", ""occu"": 1}], ""abc"": [-0.0, 0.0, -0.0], ""properties"": {""magmom"": -0.0}, ""label"": ""H"", ""xyz"": [0.0, 0.0, 0.0]}, {""species"": [{""element"": ""Br"", ""occu"": 1}], ""abc"": [0.0, 0.5, 0.68083718], ""properties"": {""magmom"": -0.0}, ""label"": ""Br"", ""xyz"": [0.0, 1.9186435849999994, 5.636521633730684]}, {""species"": [{""element"": ""Br"", ""occu"": 1}], ""abc"": [0.5, 0.0, 0.31916282], ""properties"": {""magmom"": -0.0}, ""label"": ""Br"", ""xyz"": [1.9186435849999994, 0.0, 2.6422883362693153]}]}",CaHBr,129,4.2351,0.0,0.0036513991948376,0.005558019099711,0.0025065881259728
mp-1178173,"{""@module"": ""pymatgen.core.structure"", ""@class"": ""Structure"", ""charge"": 0, ""lattice"": {""matrix"": [[-1.946900579999999, 1.946900579999999, 6.18807542], [1.946900579999999, -1.946900579999999, 6.18807542], [1.946900579999999, 1.946900579999999, -6.18807542]], ""pbc"": [true, true, true], ""a"": 6.772969890706502, ""b"": 6.772969890706502, ""c"": 6.772969890706502, ""alpha"": 146.58911121781887, ""beta"": 146.58911121781887, ""gamma"": 47.97255778314921, ""volume"": 93.8216655812133}, ""properties"": {}, ""sites"": [{""species"": [{""element"": ""Ho"", ""occu"": 1}], ""abc"": [0.33673415, 0.33673415, -0.0], ""properties"": {""magmom"": 0.0}, ""label"": ""Ho"", ""xyz"": [0.0, 0.0, 4.167472633379186]}, {""species"": [{""element"": ""Ho"", ""occu"": 1}], ""abc"": [0.66326585, 0.66326585, 0.0], ""properties"": {""magmom"": 0.0}, ""label"": ""Ho"", ""xyz"": [0.0, 0.0, 8.208678206620814]}, {""species"": [{""element"": ""Te"", ""occu"": 1}], ""abc"": [-0.0, 0.0, 0.0], ""properties"": {""magmom"": -0.0}, ""label"": ""Te"", ""xyz"": [0.0, 0.0, 0.0]}, {""species"": [{""element"": ""O"", ""occu"": 1}], ""abc"": [0.75, 0.25, 0.5], ""properties"": {""magmom"": -0.0}, ""label"": ""O"", ""xyz"": [1.1102230246251565e-16, 1.946900579999999, 3.09403771]}, {""species"": [{""element"": ""O"", ""occu"": 1}], ""abc"": [0.25, 0.75, 0.5], ""properties"": {""magmom"": -0.0}, ""label"": ""O"", ""xyz"": [1.946900579999999, 1.1102230246251565e-16, 3.09403771]}]}",Ho2TeO2,139,1.0107999999999997,0.0,0.0189513642274906,0.0394377771218336,0.0116658754910839
mp-975666,"{""@module"": ""pymatgen.core.structure"", ""@class"": ""Structure"", ""charge"": 0, ""lattice"": {""matrix"": [[4.09254153, 0.0, 0.0], [-0.0, 4.09254153, -0.0], [0.0, -0.0, 7.64333531]], ""pbc"": [true, true, true], ""a"": 4.09254153, ""b"": 4.09254153, ""c"": 7.64333531, ""alpha"": 90.0, ""beta"": 90.0, ""gamma"": 90.0, ""volume"": 128.01742953617972}, ""properties"": {}, ""sites"": [{""species"": [{""element"": ""Pr"", ""occu"": 1}], ""abc"": [0.250001, 0.250001, 0.1559508], ""properties"": {""magmom"": -0.0}, ""label"": ""Pr"", ""xyz"": [1.02313947504153, 1.02313947504153, 1.191984256262748]}, {""species"": [{""element"": ""Pr"", ""occu"": 1}], ""abc"": [0.75, 0.75, 0.844048199999999], ""properties"": {""magmom"": -0.0}, ""label"": ""Pr"", ""xyz"": [3.0694061475, 3.0694061475, 6.451343410401935]}, {""species"": [{""element"": ""Br"", ""occu"": 1}], ""abc"": [0.250001, 0.250001, 0.64308799], ""properties"": {""magmom"": -0.0}, ""label"": ""Br"", ""xyz"": [1.02313947504153, 1.02313947504153, 4.915337141403928]}, {""species"": [{""element"": ""Br"", ""occu"": 1}], ""abc"": [0.75, 0.75, 0.35691101000000003], ""properties"": {""magmom"": -0.0}, ""label"": ""Br"", ""xyz"": [3.0694061475, 3.0694061475, 2.7279905252607635]}, {""species"": [{""element"": ""O"", ""occu"": 1}], ""abc"": [0.75, 0.250001, -0.0], ""properties"": {""magmom"": 0.0}, ""label"": ""O"", ""xyz"": [3.0694061475, 1.02313947504153, 0.0]}, {""species"": [{""element"": ""O"", ""occu"": 1}], ""abc"": [0.250001, 0.75, -0.0], ""properties"": {""magmom"": 0.0}, ""label"": ""O"", ""xyz"": [1.02313947504153, 3.0694061475, 0.0]}]}",PrBrO,129,4.5545,0.0,0.003513234265437,0.0052076691278613,0.0024555985692265
mp-5459,"{""@module"": ""pymatgen.core.structure"", ""@class"": ""Structure"", ""charge"": 0, ""lattice"": {""matrix"": [[3.88782644, -0.0, -1.17017971], [-0.35220749, 3.87184067, -1.1701797], [0.00807923, 0.008848410000000001, 7.07042537]], ""pbc"": [true, true, true], ""a"": 4.060112680857363, ""b"": 4.06011339991511, ""c"": 7.070435522728183, ""alpha"": 106.68554285320597, ""beta"": 106.68555317718531, ""gamma"": 90.00000364949909, ""volume"": 106.51193518052769}, ""properties"": {}, ""sites"": [{""species"": [{""element"": ""Nd"", ""occu"": 1}], ""abc"": [0.6600390700000001, 0.6600390700000001, 0.32007814], ""properties"": {""magmom"": -0.0}, ""label"": ""Nd"", ""xyz"": [2.3362326285434087, 2.5583982976297346, 0.7183599529962628]}, {""species"": [{""element"": ""Nd"", ""occu"": 1}], ""abc"": [0.33996093, 0.33996093, 0.67992186], ""properties"": {""magmom"": -0.0}, ""label"": ""Nd"", ""xyz"": [1.207465551456591, 1.3222907823702659, 4.0117060070037365]}, {""species"": [{""element"": ""Te"", ""occu"": 1}], ""abc"": [0.0, -0.0, -0.0], ""properties"": {""magmom"": 0.0}, ""label"": ""Te"", ""xyz"": [0.0, 0.0, 0.0]}, {""species"": [{""element"": ""O"", ""occu"": 1}], ""abc"": [0.25, 0.75, 0.5], ""properties"": {""magmom"": 0.0}, ""label"": ""O"", ""xyz"": [0.7118406075, 2.9083047074999997, 2.3650329825]}, {""species"": [{""element"": ""O"", ""occu"": 1}], ""abc"": [0.75, 0.25, 0.5], ""properties"": {""magmom"": 0.0}, ""label"": ""O"", ""xyz"": [2.8318575725, 0.9723843725, 2.3650329775]}]}",Nd2TeO2,139,1.5968,0.0,0.0179474613107579,0.0385538251658,0.0110990534485005
mp-841,"{""@module"": ""pymatgen.core.structure"", ""@class"": ""Structure"", ""charge"": 0, ""lattice"": {""matrix"": [[3.10263483, -0.0, -0.0], [-1.55131642, 2.68696, 0.0], [-0.0, -0.0, 7.56992946]], ""pbc"": [true, true, true], ""a"": 3.10263483, ""b"": 3.102633828952688, ""c"": 7.56992946, ""alpha"": 90.0, ""beta"": 90.0, ""gamma"": 119.99998945596172, ""volume"": 63.107895451231315}, ""properties"": {}, ""sites"": [{""species"": [{""element"": ""Li"", ""occu"": 1}], ""abc"": [0.0, -0.0, -0.0], ""properties"": {""magmom"": -0.0}, ""label"": ""Li"", ""xyz"": [0.0, 0.0, 0.0]}, {""species"": [{""element"": ""Li"", ""occu"": 1}], ""abc"": [0.0, -0.0, 0.5], ""properties"": {""magmom"": -0.0}, ""label"": ""Li"", ""xyz"": [0.0, 0.0, 3.78496473]}, {""species"": [{""element"": ""Li"", ""occu"": 1}], ""abc"": [0.333333, 0.666667, 0.25], ""properties"": {""magmom"": 0.0}, ""label"": ""Li"", ""xyz"": [-8.87983750086363e-07, 1.79130756232, 1.892482365]}, {""species"": [{""element"": ""Li"", ""occu"": 1}], ""abc"": [0.666667, 0.333333, 0.75], ""properties"": {""magmom"": 0.0}, ""label"": ""Li"", ""xyz"": [1.5513192979837498, 0.89565243768, 5.677447095]}, {""species"": [{""element"": ""O"", ""occu"": 1}], ""abc"": [0.333333, 0.666667, 0.64856887], ""properties"": {""magmom"": 0.0}, ""label"": ""O"", ""xyz"": [-8.87983750086363e-07, 1.79130756232, 4.90962059585191]}, {""species"": [{""element"": ""O"", ""occu"": 1}], ""abc"": [0.666667, 0.333333, 0.14856887], ""properties"": {""magmom"": 0.0}, ""label"": ""O"", ""xyz"": [1.5513192979837498, 0.89565243768, 1.1246558658519101]}, {""species"": [{""element"": ""O"", ""occu"": 1}], ""abc"": [0.666667, 0.333333, 0.35143113], ""properties"": {""magmom"": 0.0}, ""label"": ""O"", ""xyz"": [1.5513192979837498, 0.89565243768, 2.6603088641480896]}, {""species"": [{""element"": ""O"", ""occu"": 1}], ""abc"": [0.333333, 0.666667, 0.85143113], ""properties"": {""magmom"": 0.0}, ""label"": ""O"", ""xyz"": [-8.87983750086363e-07, 1.79130756232, 6.44527359414809]}]}",Li2O2,194,2.0021,0.0,0.0055890574820268,0.0120600881923109,0.003329568516375
mp-3056,"{""@module"": ""pymatgen.core.structure"", ""@class"": ""Structure"", ""charge"": 0, ""lattice"": {""matrix"": [[3.20535534, -0.012966720000000001, 4.82404363], [1.44694452, 2.860214339999999, 4.82404363], [-0.021186, -0.012966720000000001, 5.7918268600000005]], ""pbc"": [true, true, true], ""a"": 5.791879482140288, ""b"": 5.791879786290737, ""c"": 5.79188012295153, ""alpha"": 33.81171717789522, ""beta"": 33.811706415718724, ""gamma"": 33.811714512656216, ""volume"": 53.61179233562064}, ""properties"": {}, ""sites"": [{""species"": [{""element"": ""Na"", ""occu"": 1}], ""abc"": [0.5, 0.5, 0.5], ""properties"": {""magmom"": -0.0}, ""label"": ""Na"", ""xyz"": [2.31555693, 1.4171404499999993, 7.7199570600000005]}, {""species"": [{""element"": ""Tl"", ""occu"": 1}], ""abc"": [0.0, 0.0, -0.0], ""properties"": {""magmom"": -0.0}, ""label"": ""Tl"", ""xyz"": [0.0, 0.0, 0.0]}, {""species"": [{""element"": ""O"", ""occu"": 1}], ""abc"": [0.7424553500000001, 0.7424553500000001, 0.7424553500000001], ""properties"": {""magmom"": 0.0}, ""label"": ""O"", ""xyz"": [3.4383952618161513, 2.104327017607815, 11.463446841934545]}, {""species"": [{""element"": ""O"", ""occu"": 1}], ""abc"": [0.25754465, 0.25754465, 0.25754465], ""properties"": {""magmom"": 0.0}, ""label"": ""O"", ""xyz"": [1.1927185981838488, 0.7299538823921846, 3.976467278065458]}]}",NaTlO2,166,0.6261999999999999,0.0,0.1062911986043414,0.3021905522821428,0.027186953862945
mp-8407,"{""@module"": ""pymatgen.core.structure"", ""@class"": ""Structure"", ""charge"": 0, ""lattice"": {""matrix"": [[4.22756992, -1e-08, 0.0], [-2.11378547, 3.661183379999999, 0.0], [0.0, 0.0, 6.88330997]], ""pbc"": [true, true, true], ""a"": 4.22756992, ""b"": 4.227570549993381, ""c"": 6.88330997, ""alpha"": 90.0, ""beta"": 90.0, ""gamma"": 120.00000318723794, ""volume"": 106.5392433228334}, ""properties"": {}, ""sites"": [{""species"": [{""element"": ""Li"", ""occu"": 1}], ""abc"": [0.0, 0.0, 0.5], ""properties"": {""magmom"": 0.0}, ""label"": ""Li"", ""xyz"": [0.0, 0.0, 3.441654985]}, {""species"": [{""element"": ""Li"", ""occu"": 1}], ""abc"": [0.666667, 0.333333, 0.36212146], ""properties"": {""magmom"": -0.0}, ""label"": ""Li"", ""xyz"": [2.1137869037851296, 1.2203932329388696, 2.4925942559689562]}, {""species"": [{""element"": ""Li"", ""occu"": 1}], ""abc"": [0.333333, 0.666667, 0.63787854], ""properties"": {""magmom"": -0.0}, ""label"": ""Li"", ""xyz"": [-2.4537851299744062e-06, 2.4407901370611294, 4.390715714031043]}, {""species"": [{""element"": ""La"", ""occu"": 1}], ""abc"": [0.0, 0.0, 0.0], ""properties"": {""magmom"": 0.0}, ""label"": ""La"", ""xyz"": [0.0, 0.0, 0.0]}, {""species"": [{""element"": ""P"", ""occu"": 1}], ""abc"": [0.333333, 0.666667, 0.26270303], ""properties"": {""magmom"": 0.0}, ""label"": ""P"", ""xyz"": [-2.4537851299744062e-06, 2.4407901370611294, 1.808266385548209]}, {""species"": [{""element"": ""P"", ""occu"": 1}], ""abc"": [0.666667, 0.333333, 0.73729697], ""properties"": {""magmom"": 0.0}, ""label"": ""P"", ""xyz"": [2.1137869037851296, 1.2203932329388696, 5.075043584451791]}]}",Li3LaP2,164,0.6319999999999997,0.0,0.5334873582341604,0.9893510659714456,0.1829281294352015
mp-1013548,"{""@module"": ""pymatgen.core.structure"", ""@class"": ""Structure"", ""charge"": 0, ""lattice"": {""matrix"": [[4.86018189, 0.0, 0.0], [0.0, 4.86018189, -0.0], [0.0, 0.0, 4.86018189]], ""pbc"": [true, true, true], ""a"": 4.86018189, ""b"": 4.86018189, ""c"": 4.86018189, ""alpha"": 90.0, ""beta"": 90.0, ""gamma"": 90.0, ""volume"": 114.8041449895023}, ""properties"": {}, ""sites"": [{""species"": [{""element"": ""Ca"", ""occu"": 1}], ""abc"": [0.0, 0.5, 0.5], ""properties"": {""magmom"": -0.0}, ""label"": ""Ca"", ""xyz"": [0.0, 2.430090945, 2.430090945]}, {""species"": [{""element"": ""Ca"", ""occu"": 1}], ""abc"": [0.5, -0.0, 0.5], ""properties"": {""magmom"": -0.0}, ""label"": ""Ca"", ""xyz"": [2.430090945, 0.0, 2.430090945]}, {""species"": [{""element"": ""Ca"", ""occu"": 1}], ""abc"": [0.5, 0.5, 0.0], ""properties"": {""magmom"": -0.0}, ""label"": ""Ca"", ""xyz"": [2.430090945, 2.430090945, 0.0]}, {""species"": [{""element"": ""Sb"", ""occu"": 1}], ""abc"": [0.0, 0.0, 0.0], ""properties"": {""magmom"": -0.0}, ""label"": ""Sb"", ""xyz"": [0.0, 0.0, 0.0]}, {""species"": [{""element"": ""N"", ""occu"": 1}], ""abc"": [0.5, 0.5, 0.5], ""properties"": {""magmom"": 0.0}, ""label"": ""N"", ""xyz"": [2.430090945, 2.430090945, 2.430090945]}]}",Ca3SbN,221,0.4076999999999993,0.0,0.3385479914379088,0.5244349513038843,0.3546134211798025
mp-1008506,"{""@module"": ""pymatgen.core.structure"", ""@class"": ""Structure"", ""charge"": 0.0, ""lattice"": {""matrix"": [[2.13857402, -3.70411859, -0.0], [2.13857402, 3.70411859, 0.0], [0.0, 0.0, 5.2846988]], ""pbc"": [true, true, true], ""a"": 4.277147807570198, ""b"": 4.277147807570198, ""c"": 5.2846988, ""alpha"": 90.0, ""beta"": 90.0, ""gamma"": 119.99999640474618, ""volume"": 83.72581902162052}, ""properties"": {}, ""sites"": [{""species"": [{""element"": ""Ba"", ""occu"": 1}], ""abc"": [0.0, -0.0, 0.00094534], ""properties"": {""magmom"": 0.0}, ""label"": ""Ba"", ""xyz"": [0.0, 0.0, 0.0049958371635920006]}, {""species"": [{""element"": ""Ga"", ""occu"": 1}], ""abc"": [0.666667, 0.333333, 0.54272342], ""properties"": {""magmom"": 0.0}, ""label"": ""Ga"", ""xyz"": [2.13857402, -1.23470866607906, 2.868129806405896]}, {""species"": [{""element"": ""Si"", ""occu"": 1}], ""abc"": [0.333333, 0.666667, 0.45864049], ""properties"": {""magmom"": -0.0}, ""label"": ""Si"", ""xyz"": [2.13857402, 1.23470866607906, 2.423776847134412]}, {""species"": [{""element"": ""H"", ""occu"": 1}], ""abc"": [0.666667, 0.333333, 0.87139075], ""properties"": {""magmom"": -0.0}, ""label"": ""H"", ""xyz"": [2.13857402, -1.23470866607906, 4.6050376508561]}]}",BaGaSiH,156,0.613,0.0,1.0731049975199152,1.449201281640077,0.4315049342533276
mp-1006891,"{""@module"": ""pymatgen.core.structure"", ""@class"": ""Structure"", ""charge"": 0, ""lattice"": {""matrix"": [[-2.14180229, -3.70971178, -0.0], [-4.28360561, 1e-08, 0.0], [-2.14180229, -1.23657127, -7.62263865]], ""pbc"": [true, true, true], ""a"": 4.283605787198446, ""b"": 4.28360561, ""c"": 8.013803438050653, ""alpha"": 74.49846809354277, ""beta"": 74.4984622313899, ""gamma"": 60.00000945622942, ""volume"": 121.13091030313562}, ""properties"": {}, ""sites"": [{""species"": [{""element"": ""K"", ""occu"": 1}], ""abc"": [0.0, 0.0, -0.0], ""properties"": {""magmom"": 0.0}, ""label"": ""K"", ""xyz"": [0.0, 0.0, 0.0]}, {""species"": [{""element"": ""Sm"", ""occu"": 1}], ""abc"": [0.5, 0.5, 0.5], ""properties"": {""magmom"": 0.0}, ""label"": ""Sm"", ""xyz"": [-4.283605095, -2.47314152, -3.811319325]}, {""species"": [{""element"": ""Se"", ""occu"": 1}], ""abc"": [0.76323589, 0.76323589, 0.71029234], ""properties"": {""magmom"": -0.0}, ""label"": ""Se"", ""xyz"": [-6.425407677550991, -3.709712265364497, -5.41430184368294]}, {""species"": [{""element"": ""Se"", ""occu"": 1}], ""abc"": [0.23676411, 0.23676411, 0.28970766000000003], ""properties"": {""magmom"": -0.0}, ""label"": ""Se"", ""xyz"": [-2.1418025124490105, -1.236570774635503, -2.2083368063170594]}]}",KSmSe2,166,1.9113,0.0,0.0155157383438684,0.0289556625271861,0.0098622460239429
mp-9631,"{""@module"": ""pymatgen.core.structure"", ""@class"": ""Structure"", ""charge"": 0, ""lattice"": {""matrix"": [[2.877864289999999, 0.0, -0.0], [-1.43893264, 2.4923042300000002, 0.0], [0.0, 0.0, 12.24930776]], ""pbc"": [true, true, true], ""a"": 2.877864289999999, ""b"": 2.877865097139417, ""c"": 12.24930776, ""alpha"": 90.0, ""beta"": 90.0, ""gamma"": 120.00000210189822, ""volume"": 87.85832335519179}, ""properties"": {}, ""sites"": [{""species"": [{""element"": ""Al"", ""occu"": 1}], ""abc"": [0.0, 0.0, 0.0], ""properties"": {""magmom"": 0.0}, ""label"": ""Al"", ""xyz"": [0.0, 0.0, 0.0]}, {""species"": [{""element"": ""Al"", ""occu"": 1}], ""abc"": [0.0, 0.0, 0.5], ""properties"": {""magmom"": 0.0}, ""label"": ""Al"", ""xyz"": [0.0, 0.0, 6.12465388]}, {""species"": [{""element"": ""Ag"", ""occu"": 1}], ""abc"": [0.666667, 0.333333, 0.75], ""properties"": {""magmom"": -0.0}, ""label"": ""Ag"", ""xyz"": [1.4389334189323093, 0.8307672458985901, 9.18698082]}, {""species"": [{""element"": ""Ag"", ""occu"": 1}], ""abc"": [0.333333, 0.666667, 0.25], ""properties"": {""magmom"": -0.0}, ""label"": ""Ag"", ""xyz"": [-1.768932310408644e-06, 1.6615369841014103, 3.06232694]}, {""species"": [{""element"": ""O"", ""occu"": 1}], ""abc"": [0.333333, 0.666667, 0.42217883], ""properties"": {""magmom"": 0.0}, ""label"": ""O"", ""xyz"": [-1.768932310408644e-06, 1.6615369841014103, 5.171398418426721]}, {""species"": [{""element"": ""O"", ""occu"": 1}], ""abc"": [0.666667, 0.333333, 0.92217883], ""properties"": {""magmom"": 0.0}, ""label"": ""O"", ""xyz"": [1.4389334189323093, 0.8307672458985901, 11.296052298426721]}, {""species"": [{""element"": ""O"", ""occu"": 1}], ""abc"": [0.333333, 0.666667, 0.07782117], ""properties"": {""magmom"": 0.0}, ""label"": ""O"", ""xyz"": [-1.768932310408644e-06, 1.6615369841014103, 0.9532554615732792]}, {""species"": [{""element"": ""O"", ""occu"": 1}], ""abc"": [0.666667, 0.333333, 0.57782117], ""properties"": {""magmom"": 0.0}, ""label"": ""O"", ""xyz"": [1.4389334189323093, 0.8307672458985901, 7.07790934157328]}]}",AlAgO2,194,1.4608000000000008,0.0,0.011851814395662,0.0202527504441079,0.0076848390545082
